file,genre,bpm,score_rythme,score_musicalite,commentaire,version,score_rythme_alt,score_musicalite_alt,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,zcr_mean
audio_degraded/synth_208500_Analog_Synth_01_F__degraded_rhythm.wav,ambient,120,100,100,Bizarre,degraded_rhythm,70,100,-523.5535888671875,35.72123336791992,-8.76702880859375,-6.070385932922363,-12.143250465393066,-11.219137191772461,-6.426005840301514,0.9364101886749268,2.7698252201080322,-0.818875789642334,-5.922582149505615,-3.964690923690796,0.13214191794395447,0.45781975984573364,0.5324793457984924,0.8570666909217834,0.5614460110664368,0.47400012612342834,0.4816216826438904,0.47475239634513855,0.4684559106826782,0.46840354800224304,0.4987773001194,0.5745736360549927,0.5426650643348694,0.05376015940020161
synth/661110_Synth_Bass_Loop_21.mp3,electronic,129,100,100,Ouahhh,,,,-377.8216247558594,115.85335540771484,15.988908767700195,11.57444953918457,11.999239921569824,8.919257164001465,8.375175476074219,5.9980058670043945,5.919289588928223,4.765326023101807,4.417455196380615,3.699296474456787,3.327254056930542,0.8089762330055237,0.8168503046035767,0.7991976737976074,0.7946305274963379,0.8188406825065613,0.7953295111656189,0.7561772465705872,0.7712007761001587,0.7723236083984375,0.7927979230880737,0.7631571888923645,0.7520522475242615,0.008878246289954338
audio_degraded/guitar_800699_Acoustic_Guitar_Oneshot_Slice_68__degraded_rhythm.wav,jazz,72,60,80,Bossa,degraded_rhythm,42,80,-354.4851379394531,173.80831909179688,23.443267822265625,31.447837829589844,15.828794479370117,19.546146392822266,16.501611709594727,8.00244140625,9.385656356811523,7.892226219177246,5.095317840576172,-4.634730339050293,-4.3786797523498535,0.37526583671569824,0.24926191568374634,0.2522393763065338,0.4142996072769165,0.34061741828918457,0.25458571314811707,0.2791401445865631,0.3759472668170929,0.5647414922714233,0.7754241228103638,0.8300894498825073,0.6245421767234802,0.013963836984536083
audio_degraded/percussion_738115_snare_congas_bongos_doumbek_cowbells-5__degraded_rhythm.wav,electronic,120,100,60,IA,degraded_rhythm,70,60,-319.334228515625,152.40467834472656,-11.244246482849121,4.334169864654541,-35.19596862792969,7.1841840744018555,-11.814347267150879,-7.94106912612915,-19.81010627746582,-7.302934169769287,-8.663227081298828,-0.8527839183807373,-9.409042358398438,0.3871506452560425,0.5271692276000977,0.3760056793689728,0.35762864351272583,0.5466697812080383,0.5605456233024597,0.5161241292953491,0.43049466609954834,0.337558388710022,0.3461655080318451,0.3595559895038605,0.316249817609787,0.049732850812899784
audio_degraded/guitar_78423_cl_funky_b1__degraded_rhythm.wav,jazz,81,80,100,Funky,degraded_rhythm,56,100,-287.2713623046875,161.3199920654297,-55.708404541015625,36.50606918334961,0.20088404417037964,-17.08051300048828,6.839072227478027,-10.081827163696289,-11.261043548583984,-5.708369255065918,-3.5510847568511963,-3.8107733726501465,-5.538713455200195,0.47301045060157776,0.6008591055870056,0.41984042525291443,0.3355158269405365,0.37410858273506165,0.5570650100708008,0.4258006513118744,0.34832197427749634,0.39890074729919434,0.36407458782196045,0.429106205701828,0.3549686074256897,0.06563700877320186
voice/254330_Male_vocal_breathy_aahhh.mp3,voice,156,0,0,Ahhh,,,,-192.89593505859375,117.29344940185547,-41.7164421081543,1.7853835821151733,-24.581451416015625,39.872127532958984,-23.587087631225586,11.61076545715332,-11.27442741394043,13.999490737915039,-8.997464179992676,22.497793197631836,0.8461658954620361,0.23573733866214752,0.2905852794647217,0.3129882216453552,0.39798831939697266,0.5035169124603271,0.5703754425048828,0.46520599722862244,0.3944694399833679,0.5435634255409241,0.7972618341445923,0.5143899321556091,0.33355095982551575,0.08407182835820895
audio_degraded/guitar_47862_D__min__degraded_musicality.wav,pop,80,100,100,Pop D min,degraded_musicality,100,70,-217.125,139.53561401367188,-56.11685562133789,83.56822967529297,22.600343704223633,-10.778301239013672,11.120077133178711,6.14018440246582,3.3839099407196045,-14.016176223754883,-13.726683616638184,-3.883396625518799,-5.649130344390869,0.5866509675979614,0.9974667429924011,0.4660326838493347,0.1734858751296997,0.10792703181505203,0.042934492230415344,0.04237499088048935,0.1229444220662117,0.2516044080257416,0.07067373394966125,0.04755283147096634,0.24118849635124207,0.04972976603835979
guitar/47849_C_Maj.mp3,pop,122,100,100,Pop C,,,,-135.4564666748047,128.26889038085938,-65.25133514404297,106.94461059570312,-2.6338980197906494,-5.363135814666748,7.530636310577393,-3.7513539791107178,6.114353179931641,-8.72716999053955,-15.061239242553711,0.6771237850189209,-7.764438152313232,0.9909006357192993,0.7887361645698547,0.5858649015426636,0.19509103894233704,0.3373764157295227,0.23773856461048126,0.14303892850875854,0.23531000316143036,0.2688748836517334,0.16378232836723328,0.22802290320396423,0.5095494985580444,0.08071001838235294
audio_degraded/guitar_47855_G__Maj__degraded_musicality.wav,pop,234,100,100,"Pop G
",degraded_musicality,100,70,-215.09178161621094,159.34510803222656,-49.325782775878906,90.50697326660156,36.359580993652344,-11.252591133117676,6.471584320068359,-2.561020612716675,9.562231063842773,9.804888725280762,-4.5414934158325195,-8.933344841003418,-6.914283275604248,0.313904732465744,0.5969526767730713,0.34558171033859253,0.20638874173164368,0.2433570921421051,0.5416756868362427,0.8906477689743042,0.5424617528915405,0.2993234694004059,0.15786701440811157,0.16635142266750336,0.15909059345722198,0.0419973544973545
guitar/616241_48.mp3,simple_note,117,100,100,100,,,,-692.1039428710938,104.86245727539062,49.56067657470703,45.33028030395508,9.528800010681152,22.70836067199707,-1.18149995803833,11.885478019714355,-4.1846747398376465,5.530763149261475,-7.938386917114258,-2.5362582206726074,-9.894076347351074,0.9928753972053528,0.7560175061225891,0.4750819802284241,0.29168635606765747,0.13429012894630432,0.04695763438940048,0.1293168067932129,0.4236377477645874,0.3169185519218445,0.18619561195373535,0.357616126537323,0.7033604383468628,0.0246441720545977
guitar/697731_guitar_loop_heatwave_129_F#min.mp3,pop,134,80,90,Dayum,,,,-285.28692626953125,152.53126525878906,-16.875810623168945,45.53034210205078,-20.325576782226562,-7.138563632965088,-18.335325241088867,-17.469552993774414,-15.310373306274414,-11.806615829467773,-19.036794662475586,-12.391874313354492,-12.428439140319824,0.09632456302642822,0.23719282448291779,0.2413455843925476,0.11322573572397232,0.11185439676046371,0.15638840198516846,0.5861607193946838,0.24757666885852814,0.1739681512117386,0.14907555282115936,0.07211187481880188,0.21320900321006775,0.05188093212750716
audio_degraded/guitar_641033_Guitar_1.mp3__degraded_rhythm.wav,jazz,156,70,90,Jazz,degraded_rhythm,49,90,-403.9374084472656,127.96826934814453,21.607616424560547,12.43881893157959,12.567763328552246,-2.316215753555298,-6.433274745941162,-2.3244919776916504,-5.408361911773682,-4.937680244445801,-0.04796953126788139,3.5547542572021484,1.7359654903411865,0.21467554569244385,0.4547676146030426,0.19388675689697266,0.1009836420416832,0.16552315652370453,0.2115074098110199,0.46886247396469116,0.30881547927856445,0.2241169661283493,0.2959166467189789,0.19375838339328766,0.2480994015932083,0.03935480442176871
sfx/322500_Explosion_14b.mp3,ambient,120,100,100,Bizarre,,,,-404.7486572265625,65.6881332397461,24.265501022338867,33.142940521240234,24.671913146972656,19.09429931640625,13.115249633789062,10.604606628417969,11.84492015838623,8.140830993652344,7.529122352600098,6.060579776763916,6.383152484893799,0.7692095637321472,0.7660316228866577,0.7806129455566406,0.7973509430885315,0.7970177531242371,0.780768871307373,0.7233152985572815,0.7045763731002808,0.707006573677063,0.726841926574707,0.7155159115791321,0.7160930037498474,0.01792240466101695
audio_degraded/voice_316464_Human_Good_13__degraded_rhythm.wav,voice,312,0,0,Huahh,degraded_rhythm,0,0,-305.7912902832031,90.87166595458984,-32.427162170410156,12.734349250793457,-12.128616333007812,-1.280541181564331,-6.000514984130859,8.763675689697266,13.75214958190918,8.057798385620117,-0.3535884916782379,13.996719360351562,9.509074211120605,0.5367962121963501,0.5190762877464294,0.5557910203933716,0.65043705701828,0.7806082367897034,0.7478113174438477,0.7480761408805847,0.7228334546089172,0.6539754867553711,0.5683549046516418,0.5237797498703003,0.5087239742279053,0.03090228456439394
guitar/167471_HighF.mp3,simple_note,120,100,100,F,,,,-603.6142578125,73.97725677490234,33.03080749511719,8.730557441711426,1.3192869424819946,-7.490848064422607,-19.25846290588379,-22.724044799804688,-17.56205940246582,-13.07206916809082,-15.228828430175781,-21.902082443237305,-26.026071548461914,0.016642283648252487,0.006574149243533611,0.004991981200873852,0.049340806901454926,0.3464045226573944,0.9895521998405457,0.5474858283996582,0.04714808240532875,0.004182968754321337,0.004335644189268351,0.008440845645964146,0.01079584751278162,0.01595473345588235
audio_degraded/piano_665809_Piano_in_11_8_407__degraded_musicality.wav,simple_note,23,100,100,Simple,degraded_musicality,100,70,-565.2715454101562,156.54177856445312,43.40314483642578,-9.755895614624023,-0.5043883919715881,12.008185386657715,7.444708824157715,1.3531453609466553,1.4176653623580933,2.4637489318847656,1.6933684349060059,2.4714882373809814,5.567378520965576,0.8559534549713135,0.6161447763442993,0.4471112787723541,0.5152145624160767,0.6868025660514832,0.6302918195724487,0.513521134853363,0.4748647212982178,0.34893834590911865,0.34691548347473145,0.3921201825141907,0.5131009817123413,0.01584393436578171
audio_degraded/guitar_335159_GTR_RIFF_3_JeffGreer_100bpm__degraded_musicality.wav,jazz,134,90,90,Funk,degraded_musicality,90,63,-520.0811157226562,107.81399536132812,-35.89168930053711,26.83555030822754,7.592101573944092,-10.281089782714844,-0.006509156432002783,0.6810798048973083,-2.4368202686309814,-2.879291296005249,-10.151455879211426,-6.864080429077148,0.2161005139350891,0.39111220836639404,0.48319852352142334,0.5780590772628784,0.4346782863140106,0.4519282579421997,0.4140028953552246,0.33571624755859375,0.3069450259208679,0.38934963941574097,0.5127696990966797,0.7305346727371216,0.45233139395713806,0.128102530420354
audio_degraded/drums_760528_192_BPM_Industrial_Drum_Loop__6431__WAV___degraded_musicality.wav,electronic,96,90,50,Drums,degraded_musicality,90,35,-270.2347106933594,181.43429565429688,9.023088455200195,50.29278564453125,5.359202861785889,19.299558639526367,6.576879024505615,-2.023252010345459,13.804028511047363,-6.298863410949707,3.2376816272735596,0.5975647568702698,0.227307990193367,0.5532276034355164,0.6092249751091003,0.6137069463729858,0.63432776927948,0.6347559690475464,0.6637561917304993,0.6759493947029114,0.7315744757652283,0.7230861186981201,0.7109577059745789,0.6421858072280884,0.5788341760635376,0.010914955227668213
"ambient/347829_Mayakovsky_theatre_main_stage_musicians_rehearsal,_ambience,_stage_workers_XY_mics.mp3",,122,,,,,,,-442.1868591308594,148.3957977294922,1.720076322555542,-14.522770881652832,2.5611634254455566,0.17451153695583344,-0.07893946766853333,-0.9661339521408081,-5.250732898712158,-5.804630279541016,-4.564791679382324,-3.0415942668914795,0.011962276883423328,0.3731597065925598,0.45711639523506165,0.3657294809818268,0.3902163505554199,0.4008016884326935,0.48926907777786255,0.5269266963005066,0.36157187819480896,0.3718121647834778,0.38426169753074646,0.49732235074043274,0.40643998980522156,0.043372578019639244
audio_degraded/ambient_622735_AMBCnst_Long_ambience_jackhammer_on_street_recorded_from_5th_floor_balcony_in_Sao_Paulo_Brazil__degraded_musicality.wav,,131,,,,degraded_musicality,,0,-317.5508728027344,178.67196655273438,-50.14806365966797,27.62778091430664,-0.9808322787284851,3.3104910850524902,-1.9010512828826904,0.9289912581443787,5.89537239074707,-9.917533874511719,2.7898826599121094,6.182070732116699,-2.3368122577667236,0.6303357481956482,0.5905423760414124,0.5824576616287231,0.564577579498291,0.6043329238891602,0.619465708732605,0.6023320555686951,0.6229875683784485,0.6344971656799316,0.5794180035591125,0.561144232749939,0.5716156363487244,0.05813789296319678
guitar/800695_Acoustic_Guitar_Oneshot_Slice_64.mp3,pop,165,40,80,Wtf,,,,-310.7270202636719,180.4474639892578,6.1517839431762695,29.369516372680664,0.4472677409648895,12.598274230957031,0.44253745675086975,2.7693967819213867,0.8142745494842529,-5.077174663543701,-0.22496601939201355,-11.434270858764648,-6.281639099121094,0.38785791397094727,0.42080357670783997,0.4585588574409485,0.3092884123325348,0.21208491921424866,0.31221243739128113,0.48520752787590027,0.6452248096466064,0.5536279678344727,0.4355407655239105,0.39635807275772095,0.41808637976646423,0.02081580528846154
ambient/737002_large_meadow_with_nature_sounds_and_nearby_city_background_noises.mp3,,112,,,,,,,-380.63385009765625,107.23155212402344,-49.2989387512207,71.99369049072266,-8.550141334533691,16.39323616027832,3.6146976947784424,15.487954139709473,6.462111949920654,22.334749221801758,-0.3859993517398834,12.444005966186523,7.670141220092773,0.5163596272468567,0.5218703150749207,0.5227687358856201,0.5012051463127136,0.5305477976799011,0.5617365837097168,0.5554357171058655,0.5397179126739502,0.5560122728347778,0.5880478024482727,0.5786792635917664,0.5478041172027588,0.11498883771100023
audio_degraded/guitar_550973_clean_guitarr_riff.mp3__degraded_rhythm.wav,rock,141,90,80,Daymn,degraded_rhythm,63,80,-217.98410034179688,173.0125274658203,-93.59494018554688,27.022546768188477,-26.584882736206055,-14.603254318237305,-9.122435569763184,-15.248969078063965,1.7329429388046265,-13.338349342346191,-9.672171592712402,-12.767030715942383,-8.483492851257324,0.395791620016098,0.3131924867630005,0.39211633801460266,0.30171629786491394,0.4144178032875061,0.2761123478412628,0.3208712041378021,0.32591769099235535,0.44159120321273804,0.55068439245224,0.4211309254169464,0.5685033202171326,0.09766988914106145
guitar/319235_Clean_Electric_Guitar_Loop.mp3,pop,112,50,60,Saccadé,,,,-261.2854309082031,162.24000549316406,-43.550113677978516,41.71906280517578,-24.70771598815918,-30.961017608642578,-13.309416770935059,-7.7235283851623535,-11.68028450012207,-8.958142280578613,-6.464231014251709,-2.1729342937469482,-2.9092628955841064,0.15288111567497253,0.4256048798561096,0.15091615915298462,0.16662178933620453,0.17758682370185852,0.14248904585838318,0.2748444974422455,0.13013286888599396,0.23918810486793518,0.08615006506443024,0.15674088895320892,0.13756777346134186,0.06266149379863813
audio_degraded/guitar_60139_Guitar_chord_3__degraded_musicality.wav,simple_note,97,100,90,W,degraded_musicality,100,63,-407.29248046875,162.39549255371094,52.624691009521484,26.581743240356445,18.42120933532715,14.51865005493164,6.043981075286865,-3.803525686264038,-9.944197654724121,-9.463128089904785,-5.4657158851623535,-3.8553285598754883,-6.361670017242432,0.7542569041252136,0.2904343605041504,0.23124967515468597,0.6326421499252319,0.4266802668571472,0.459890753030777,0.5089102387428284,0.6071012616157532,0.28948351740837097,0.1026255413889885,0.1374785304069519,0.3006783723831177,0.022641821132226982
sfx/629349_2770_1-FP-SWOOSH-SW-TMc_78_F#4.aif.mp3,ambient,120,100,100,Bizarre,,,,-378.5005798339844,-11.184102058410645,-47.60761642456055,13.910700798034668,-23.41972541809082,10.1122407913208,-7.638801097869873,11.16885757446289,-8.011688232421875,12.554780960083008,-17.259567260742188,11.166779518127441,-17.037336349487305,0.5654845833778381,0.5727919340133667,0.5715153217315674,0.566060483455658,0.5394248366355896,0.5543602705001831,0.5728864073753357,0.5381828546524048,0.6497530341148376,0.6865683197975159,0.5885980725288391,0.5474989414215088,0.2981579350490196
voice/507400_VocalTraining_2_(Still_getting_used_to_the_sound_of_my_own_voice).mp3.mp3,voice,161,80,0,Monotone,,,,-379.6387939453125,145.2100830078125,14.572010040283203,31.299264907836914,9.38632869720459,23.483667373657227,-17.303552627563477,1.6914561986923218,-11.137537002563477,-1.430881142616272,-4.204226016998291,-12.032024383544922,2.7062976360321045,0.37038400769233704,0.4361996650695801,0.5012868046760559,0.5288212895393372,0.5179204344749451,0.5300367474555969,0.5802946090698242,0.5888123512268066,0.5242593288421631,0.4522032141685486,0.4248029887676239,0.3841376006603241,0.052394953820522776
audio_degraded/drums_457378_kick_17__degraded_rhythm.wav,,133,,,,degraded_rhythm,0,,-67.2288589477539,99.41848754882812,-2.4112963676452637,49.5471076965332,-9.669561386108398,21.535545349121094,-5.650813102722168,18.50611686706543,-7.370720386505127,17.96751594543457,-6.041010856628418,14.898009300231934,-7.265137672424316,0.7112981677055359,0.7699028849601746,0.857234001159668,0.7819021940231323,0.7041482329368591,0.7240240573883057,0.7224931120872498,0.6090584397315979,0.55848228931427,0.5772231221199036,0.5885940194129944,0.6040658354759216,0.09220805921052631
audio_degraded/guitar_616238_45__degraded_rhythm.wav,simple_note,108,100,100,100,degraded_rhythm,70,100,-701.1532592773438,136.5262451171875,73.18152618408203,55.05915832519531,16.123933792114258,21.104700088500977,-2.739553928375244,5.646264553070068,-6.739338397979736,1.1646548509597778,-7.401985168457031,-5.159841537475586,-10.655791282653809,0.2792266309261322,0.2660295069217682,0.15030819177627563,0.367209792137146,0.8756699562072754,0.6631296873092651,0.21630021929740906,0.30661091208457947,0.6128119826316833,0.8934168815612793,0.6965715289115906,0.42793259024620056,0.0183988999083991
audio_degraded/ambient_622735_AMBCnst_Long_ambience_jackhammer_on_street_recorded_from_5th_floor_balcony_in_Sao_Paulo_Brazil__degraded_rhythm.wav,,131,,,,degraded_rhythm,0,,-304.808837890625,166.36807250976562,-48.925270080566406,28.318166732788086,-3.569613456726074,3.135542631149292,-3.168994426727295,4.047595500946045,0.45141878724098206,-7.808531284332275,9.02949047088623,1.4409714937210083,-2.5117762088775635,0.5390352606773376,0.552594006061554,0.6186878681182861,0.5763232111930847,0.5756084322929382,0.5566785931587219,0.5964090824127197,0.5937401056289673,0.5767690539360046,0.6122784614562988,0.6221990585327148,0.570754885673523,0.06534054374766181
audio_degraded/drums_457378_kick_17__degraded_musicality.wav,,133,,,,degraded_musicality,,0,-68.7948226928711,118.91886138916016,-6.763648986816406,68.4425277709961,-7.442227363586426,32.094154357910156,-7.6399946212768555,26.573524475097656,-8.980664253234863,18.987207412719727,-6.342212677001953,15.289361953735352,-2.2824957370758057,0.8981104493141174,0.8419754505157471,0.8426181077957153,0.8111675381660461,0.6887839436531067,0.5506736040115356,0.49559876322746277,0.5185757875442505,0.6138119697570801,0.6879563927650452,0.8153624534606934,0.9204890727996826,0.03274167239010989
guitar/47862_D#_min.mp3,pop,80,100,100,Pop D min,,,,-185.740478515625,122.36663055419922,-52.070281982421875,95.15923309326172,1.865307092666626,-7.1327595710754395,10.081653594970703,4.165977478027344,-11.006135940551758,-15.976850509643555,-6.811245918273926,-5.092751502990723,-12.23350715637207,0.03595886379480362,0.11893622577190399,0.5301758050918579,0.9962396621704102,0.6734657883644104,0.19531016051769257,0.12684111297130585,0.07941839843988419,0.061499156057834625,0.13701216876506805,0.3383198380470276,0.17140117287635803,0.075205646494709
audio_degraded/piano_665803_Piano_in_11_8_099__degraded_rhythm.wav,classical,123,70,90,Ouahh,degraded_rhythm,49,90,-626.7545166015625,72.08040618896484,17.141761779785156,1.4410502910614014,5.768447399139404,14.370867729187012,22.277379989624023,22.0013484954834,12.896570205688477,1.6449720859527588,-2.027404546737671,4.971100330352783,13.56700325012207,0.2360924333333969,0.23583543300628662,0.31717514991760254,0.6697649955749512,0.31888607144355774,0.28170615434646606,0.46965086460113525,0.2701227366924286,0.24065890908241272,0.25079166889190674,0.27438220381736755,0.23353005945682526,0.044295654296875
audio_degraded/guitar_8467_CMj7_thin_strs__degraded_rhythm.wav,simple_note,120,100,100,simple,degraded_rhythm,70,100,-542.090087890625,36.2529411315918,23.46076202392578,17.878808975219727,12.553993225097656,8.85288143157959,6.3565897941589355,3.3451220989227295,0.23442021012306213,-3.0026113986968994,-5.415993690490723,-6.860075950622559,-7.024969100952148,0.653183102607727,0.26539552211761475,0.12888342142105103,0.19358277320861816,0.32166603207588196,0.36490076780319214,0.43607646226882935,0.5748299956321716,0.5508682131767273,0.5422592163085938,0.7275121212005615,0.7435328364372253,0.028194814727321816
audio_degraded/guitar_47866_F_min__degraded_rhythm.wav,pop,80,100,100,Pop F min,degraded_rhythm,70,100,-197.45277404785156,145.96243286132812,-44.14227294921875,100.10511779785156,14.531501770019531,5.979374408721924,11.497291564941406,-3.650933265686035,7.448028087615967,6.181890487670898,4.341548442840576,0.5716261267662048,-4.632704734802246,0.9232499003410339,0.60490483045578,0.26869845390319824,0.19072329998016357,0.31464090943336487,0.5541794896125793,0.30847498774528503,0.17575043439865112,0.18637020885944366,0.1498529613018036,0.17877459526062012,0.5901055932044983,0.04693293167372881
guitar/490955_gtr_clean_545.mp3,rock,112,90,90,Clean riff,,,,-252.0447235107422,109.2518081665039,-129.7949676513672,69.00154876708984,-32.62063217163086,-3.324982166290283,-11.617616653442383,-26.882980346679688,2.3431334495544434,-12.284070014953613,-11.664350509643555,-3.4543075561523438,-17.217872619628906,0.239931121468544,0.3005402386188507,0.2428395301103592,0.5556182265281677,0.47109755873680115,0.19939599931240082,0.49384352564811707,0.2690676152706146,0.3726156949996948,0.299051970243454,0.21224188804626465,0.35767096281051636,0.1869385945048309
audio_degraded/guitar_800690_Acoustic_Guitar_Oneshot_Slice_59__degraded_rhythm.wav,simple_note,170,100,100,Noice,degraded_rhythm,70,100,-356.5540771484375,170.38621520996094,35.18571472167969,4.099987030029297,4.3374481201171875,0.9388404488563538,-4.529809951782227,0.03736971318721771,3.519448757171631,-1.168149709701538,-3.301666498184204,-6.8944807052612305,-11.351411819458008,0.017772408202290535,0.011548683047294617,0.011468903161585331,0.01858636550605297,0.026518816128373146,0.03975379839539528,0.06339292973279953,0.11903975903987885,0.6113728284835815,0.9753644466400146,0.30444100499153137,0.04392247274518013,0.018787560096153847
audio_degraded/voice_507399_VocalTraining_3__Nobody_likes_the_sound_of_their_own_voice_.mp3__degraded_rhythm.wav,voice,161,80,0,Monotone,degraded_rhythm,56,0,-400.7388000488281,133.48989868164062,15.065736770629883,15.579093933105469,-9.46290397644043,23.36058807373047,-12.622583389282227,8.465265274047852,-12.262706756591797,-3.595449209213257,-1.9021390676498413,-8.433923721313477,2.2679598331451416,0.4113016426563263,0.44690585136413574,0.5206262469291687,0.5075373649597168,0.516669511795044,0.5275620222091675,0.49921780824661255,0.48198196291923523,0.4428453743457794,0.40587860345840454,0.41406986117362976,0.42543086409568787,0.08523699520876113
audio_degraded/synth_661112_Synth_Bass_Loop_11__degraded_rhythm.wav,electronic,129,100,100,Ouahhh,degraded_rhythm,70,100,-351.8861083984375,141.71151733398438,22.064762115478516,14.421075820922852,15.194071769714355,10.283230781555176,10.161652565002441,6.534963607788086,6.2696452140808105,5.14223575592041,4.7896952629089355,4.326916694641113,3.6470420360565186,0.8097984790802002,0.7998808026313782,0.7749987840652466,0.774488091468811,0.7935193777084351,0.7777507901191711,0.7386035323143005,0.7399601936340332,0.7381330728530884,0.7761524319648743,0.7698068618774414,0.7787779569625854,0.00908762180267966
audio_degraded/voice_254284_Vocal_Aaahh_Male_Voice__degraded_rhythm.wav,voice,312,0,0,Ahhh,degraded_rhythm,0,0,-166.58807373046875,124.05123901367188,-37.21726989746094,28.98253059387207,-35.49614334106445,16.43952751159668,-13.964515686035156,1.508798360824585,-19.612958908081055,-3.34938383102417,-10.467985153198242,2.897359848022461,2.2021477222442627,0.4240168035030365,0.44874104857444763,0.4252978563308716,0.37259411811828613,0.3302605450153351,0.2951485812664032,0.26950353384017944,0.3131992518901825,0.4242374300956726,0.421365350484848,0.2800509035587311,0.32946547865867615,0.06272345074152542
audio_degraded/guitar_500745_Chopped_Electric_Guitar_Riff__degraded_rhythm.wav,pop,97,40,50,Wtf,degraded_rhythm,28,50,-273.31494140625,154.2763214111328,-35.6978645324707,6.169698715209961,-18.182828903198242,-13.737481117248535,-16.73314094543457,-1.689610242843628,-9.395791053771973,-2.380483627319336,-10.1924467086792,-3.672436475753784,-14.141956329345703,0.20881697535514832,0.18209917843341827,0.36195671558380127,0.2986832857131958,0.32513314485549927,0.41710931062698364,0.30430838465690613,0.545462429523468,0.48350831866264343,0.32361462712287903,0.3108793795108795,0.4092061221599579,0.0734352289244186
audio_degraded/guitar_800699_Acoustic_Guitar_Oneshot_Slice_68__degraded_musicality.wav,jazz,72,60,80,Bossa,degraded_musicality,60,56,-354.1769104003906,170.1262969970703,30.622819900512695,28.794902801513672,19.613550186157227,17.838729858398438,18.38481330871582,8.2817964553833,6.74881649017334,5.620203971862793,7.422240257263184,2.0639076232910156,-2.5815162658691406,0.44231000542640686,0.48455169796943665,0.34924718737602234,0.2741263210773468,0.37616977095603943,0.6000869274139404,0.8128461241722107,0.9183695912361145,0.8270401358604431,0.6552832126617432,0.560269296169281,0.4873534142971039,0.010061743951612903
piano/528006_A#_-_Piano_Chord.mp3,simple_note,120,100,100,Piano,,,,-563.69873046875,56.20631790161133,1.260538935661316,-1.3429490327835083,-6.583016395568848,-19.24243927001953,-21.187917709350586,-21.675893783569336,-20.544193267822266,-19.170705795288086,-16.9244441986084,-6.309501647949219,3.3279740810394287,0.03880384564399719,0.08698605746030807,0.3121623992919922,0.12751507759094238,0.029452728107571602,0.04851033166050911,0.03328881785273552,0.019437499344348907,0.027487237006425858,0.3078150451183319,0.8724654316902161,0.3635135591030121,0.04415592510880077
audio_degraded/ambient_726427_20240302_-_05_-_H5_-_MSH-6_-_Sounds_of_the_city_park__degraded_musicality.wav,,110,,,,degraded_musicality,,0,-397.093017578125,137.6567840576172,-42.082786560058594,28.568525314331055,-7.45172119140625,22.938499450683594,-13.135881423950195,27.284591674804688,-4.675981521606445,14.060190200805664,-4.623321533203125,13.620356559753418,-0.574722170829773,0.5125089883804321,0.5013088583946228,0.496064156293869,0.5253151059150696,0.5723057985305786,0.605312168598175,0.5959586501121521,0.5881180167198181,0.615593433380127,0.6214475035667419,0.5783161520957947,0.5345132350921631,0.08778933058746775
audio_degraded/synth_661112_Synth_Bass_Loop_11__degraded_musicality.wav,electronic,129,100,100,Ouahhh,degraded_musicality,100,70,-351.40997314453125,147.97018432617188,27.83478355407715,15.123563766479492,16.67734146118164,10.100496292114258,10.978628158569336,7.794927597045898,6.779612064361572,5.834471225738525,4.665826320648193,4.683437824249268,4.046535491943359,0.8012796640396118,0.8196883201599121,0.8464331030845642,0.84137362241745,0.8364629149436951,0.8016360998153687,0.7863110899925232,0.7908883690834045,0.7964823246002197,0.786967396736145,0.766537606716156,0.7780783772468567,0.008126129661339422
guitar/47868_G_min.mp3,pop,80,100,100,Pop G min,,,,-166.73426818847656,147.1134796142578,-59.71919250488281,101.2923812866211,6.829302787780762,-4.036884307861328,7.988081932067871,0.15142075717449188,13.90119743347168,4.256572246551514,-7.033797264099121,-11.994221687316895,-4.113271236419678,0.14887629449367523,0.4016963839530945,0.6702924370765686,0.3283954858779907,0.12471015751361847,0.23829428851604462,0.5436285734176636,0.8272334337234497,0.5737898945808411,0.4243878424167633,0.42956894636154175,0.19979211688041687,0.07348763368983957
audio_degraded/synth_208498_Analog_Synth_01_E__degraded_musicality.wav,ambient,120,100,100,Bizarre,degraded_musicality,100,70,-517.1652221679688,45.30246353149414,-4.655665397644043,-3.346269369125366,-9.383286476135254,-11.816943168640137,-11.428239822387695,-4.633986949920654,2.4659502506256104,4.846262454986572,0.3173843324184418,-3.4267208576202393,-3.9476537704467773,0.5745173692703247,0.44786784052848816,0.49979230761528015,0.5020074844360352,0.5064641237258911,0.5337599515914917,0.599800705909729,0.6670761704444885,0.6767145395278931,0.6041446328163147,0.6934712529182434,0.8788132667541504,0.024124710648148147
